NU_ANO_CENSO,CO_ENTIDADE,NO_ENTIDADE,CO_ORGAO_REGIONAL,TP_SITUACAO_FUNCIONAMENTO,DT_ANO_LETIVO_INICIO,DT_ANO_LETIVO_TERMINO,CO_REGIAO,CO_MESORREGIAO,NO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,NO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA,TP_LOCALIZACAO,TP_LOCALIZACAO_DIFERENCIADA,IN_VINCULO_SECRETARIA_EDUCACAO,TP_REGULAMENTACAO,TP_RESPONSAVEL_REGULAMENTACAO,IN_LABORATORIO_INFORMATICA,IN_COMPUTADOR,IN_EQUIP_COPIADORA,IN_EQUIP_IMPRESSORA,IN_EQUIP_IMPRESSORA_MULT,IN_EQUIP_SCANNER,IN_EQUIP_NENHUM,IN_EQUIP_DVD,QT_EQUIP_DVD,IN_EQUIP_SOM,QT_EQUIP_SOM,IN_EQUIP_TV,QT_EQUIP_TV,IN_EQUIP_LOUSA_DIGITAL,QT_EQUIP_LOUSA_DIGITAL,IN_EQUIP_MULTIMIDIA,QT_EQUIP_MULTIMIDIA,IN_DESKTOP_ALUNO,QT_DESKTOP_ALUNO,IN_COMP_PORTATIL_ALUNO,QT_COMP_PORTATIL_ALUNO,IN_TABLET_ALUNO,QT_TABLET_ALUNO,IN_INTERNET,IN_INTERNET_ALUNOS,IN_INTERNET_ADMINISTRATIVO,IN_INTERNET_APRENDIZAGEM,IN_INTERNET_COMUNIDADE,IN_ACESSO_INTERNET_COMPUTADOR,IN_ACES_INTERNET_DISP_PESSOAIS,TP_REDE_LOCAL,IN_BANDA_LARGA,IN_REDES_SOCIAIS
2020,25118846,CRECHE MUNICIPAL DONA GENI MARQUES,11,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25007,25,2508000,Juru,250800005,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,1,0,0,Sim,5,Não,0,Não,0,1,1,0,0,0,0,Sim,Não,Sim,Sim,Não,Não,Não,A cabo,1,1
2020,25118854,ESCOLA BOM JESUS,1,3,,,2,2504,Mata Paraibana,25022,25,2513703,Santa Rita,251370305,Privada,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25118889,ESCOLINHA DO SABER,12,1,2/3/2020,12/18/2020,2,2504,Mata Paraibana,25021,25,2507903,Juripiranga,250790305,Privada,Urbana,0,,Sim,Municipal,Não,Sim,Não,Não,1,0,0,0,0,1,1,Não,0,Não,0,Sim,1,1,1,0,0,0,0,Sim,Sim,Não,Não,Não,Sim,Não,Wireless,1,1
2020,25118897,EMEF MARCELINO VITORIANO DA SILVA E LAURA GARRIDO DE LACERDA,13,2,,,2,2501,Sertão Paraibano,25003,25,2503753,Cajazeirinhas,250375305,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25118919,EMEIEF DO BAIXIO,12,2,,,2,2503,Agreste Paraibano,25018,25,2513109,Salgado de São Félix,251310905,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25118927,EMEF 2 FASE VEREADORA NEUSA PEREIRA DA SILVA,2,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25015,25,2511608,Pilões,251160805,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,1,0,0,1,1,1,1,Sim,1,Não,0,Sim,1,1,9,0,0,0,0,Sim,Sim,Sim,Não,Não,Sim,Não,A cabo,0,1
2020,25118935,E M E F DE TABOCAL,2,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25015,25,2511608,Pilões,251160805,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,0,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25118943,EMEIEF ZUMBI DOS PALMARES,1,1,2/17/2020,12/18/2020,2,2504,Mata Paraibana,25021,25,2509107,Mari,250910705,Municipal,Rural,1,1,Sim,Municipal,Não,Não,Não,Não,1,0,0,0,0,0,0,Sim,1,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não informado,1,0
2020,25118994,ESCOLA MUNICIPAL MARIA SINHARINHA DE AZEVEDO,7,1,2/25/2020,12/20/2020,2,2501,Sertão Paraibano,25005,25,2513604,Santana dos Garrotes,251360405,Municipal,Urbana,0,1,Sim,Estadual,Não,Sim,Não,Sim,0,0,0,1,3,1,1,Sim,3,Não,0,Sim,5,0,0,0,0,0,0,Sim,Não,Não,Sim,Não,Não,Não,A cabo,1,1
2020,25119010,E M E F JARDIRENE OLIVEIRA DE SOUZA,3,1,2/10/2020,12/21/2020,2,2503,Agreste Paraibano,25019,25,2501302,Aroeiras,250130205,Municipal,Urbana,0,1,Não,,Não,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,2,Não,0,Não,0,1,1,1,1,0,0,Sim,Não,Não,Sim,Não,Não,Não,A cabo,1,0
2020,25119028,CRECHE MUNICIPAL UNIDADE VI,11,1,2/17/2020,12/24/2020,2,2501,Sertão Paraibano,25007,25,2512309,Princesa Isabel,251230905,Municipal,Urbana,0,1,Sim,Municipal,Não,Não,Não,Não,1,0,0,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não informado,0,0
2020,25119036,ESCOLA MONTEIRO LOBATO,5,1,2/3/2020,12/30/2020,2,2502,Borborema,25010,25,2509701,Monteiro,250970105,Privada,Urbana,0,,Sim,Estadual,Sim,Sim,Sim,Sim,0,0,0,1,3,1,3,Sim,5,Não,0,Sim,1,1,1,0,0,0,0,Sim,Não,Sim,Sim,Não,Não,Não,A cabo,1,1
2020,25119044,MODALIDADE DE CRECHE JOSE BENICIO DE ARAUJO,12,1,2/10/2020,12/17/2020,2,2504,Mata Paraibana,25021,25,2511509,Pilar,251150905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,1,1,4,Sim,1,Não,0,Não,0,1,1,1,1,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25119052,CRECHE MUL UNIDADE V,11,1,2/17/2020,12/24/2020,2,2501,Sertão Paraibano,25007,25,2512309,Princesa Isabel,251230905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,0,0,1,2,Não,0,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Wireless,0,0
2020,25119079,EMEIF PROF PAULO FREIRE,1,2,,,2,2504,Mata Paraibana,25022,25,2513703,Santa Rita,251370305,Municipal,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25119087,CENTRO EDUCACIONAL RAUL DE FREITAS MOUSINHO,2,1,2/10/2020,12/24/2020,2,2503,Agreste Paraibano,25016,25,2506301,Guarabira,250630105,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Não,1,0,0,1,2,1,2,Sim,2,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não informado,1,1
2020,25119109,EMEF LAURA BARRETO DE PAIVA,14,2,,,2,2504,Mata Paraibana,25020,25,2507101,Itapororoca,250710105,Municipal,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25119125,CRECHE COMUNITARIA PROMOTORA EDILMA LEITE CAVALCANTE OLIMPIO,7,2,,,2,2501,Sertão Paraibano,25006,25,2507002,Itaporanga,250700205,Municipal,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25119168,INSTITUTO EDUCACIONAL RUTH ROCHA,1,1,2/3/2020,12/20/2020,2,2504,Mata Paraibana,25022,25,2501807,Bayeux,250180705,Privada,Urbana,0,,Sim,Municipal,Não,Sim,Sim,Sim,1,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Wireless,1,0
2020,25119176,INSTITUTO SANTA ROSA MISTICA,1,1,1/27/2020,12/22/2020,2,2504,Mata Paraibana,25022,25,2513703,Santa Rita,251370305,Privada,Urbana,0,,Sim,Municipal,Não,Sim,Sim,Sim,1,0,0,1,1,1,1,Sim,1,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,1
2020,25119184,CENTRO DE ENSINO FORMANDO CIDADAOS,1,1,2/3/2020,12/20/2020,2,2504,Mata Paraibana,25022,25,2513703,Santa Rita,251370305,Privada,Urbana,0,,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Wireless,1,1
2020,25119192,EMEF MIGUEL TOMAZ SOARES,14,1,2/6/2020,12/18/2020,2,2504,Mata Paraibana,25020,25,2508901,Mamanguape,250890105,Municipal,Urbana,0,1,Sim,Municipal,Não,Não,Não,Sim,1,0,0,0,0,1,1,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,1
2020,25119214,CENTRO DE EDUCACAO NOSSA SENHORA DE FATIMA,1,1,2/3/2020,12/21/2020,2,2504,Mata Paraibana,25022,25,2513703,Santa Rita,251370305,Privada,Urbana,0,,Sim,Estadual e Municipal,Não,Sim,Sim,Sim,0,0,0,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não informado,1,1
2020,25119222,EMEF SANDRA MARIA CARNEIRO DE SOUZA,1,1,2/12/2020,12/18/2020,2,2504,Mata Paraibana,25022,25,2501807,Bayeux,250180705,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,2,1,1,Sim,2,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,1
2020,25119273,CRECHE MARIA GOMES DE SOUSA,6,1,2/3/2020,12/18/2020,2,2501,Sertão Paraibano,25004,25,2510808,Patos,251080810,Municipal,Rural,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,0,0,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não há rede local,,0
2020,25119281,ESC MUL FURTUOSA MARIA DA CONCEICAO,3,1,2/6/2020,12/30/2020,2,2503,Agreste Paraibano,25019,25,2513158,Santa Cecília,251315805,Municipal,Rural,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não há rede local,,0
2020,25119354,ESCOLA DE EDUCACAO ESPECIAL LUZ DO AMANHA,6,1,2/10/2020,12/23/2020,2,2501,Sertão Paraibano,25004,25,2510808,Patos,251080805,Privada,Urbana,0,,Sim,Estadual,Sim,Sim,Sim,Sim,1,1,0,1,1,1,1,Sim,2,Não,0,Sim,1,1,10,0,0,0,0,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo,1,1
2020,25119389,CREI STELINA NUNES DE MAGALHAES,1,1,2/4/2020,12/21/2020,2,2504,Mata Paraibana,25022,25,2507507,João Pessoa,250750705,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,1,1,0,1,1,1,1,Sim,1,Não,0,Não,0,1,1,0,0,0,0,Sim,Não,Sim,Sim,Não,Não,Não,A cabo e Wireless,0,0
2020,25119397,CREI MAYARA LIMA DA SILVA,1,2,,,2,2504,Mata Paraibana,25022,25,2507507,João Pessoa,250750705,Municipal,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,25119400,CREI FLORIANO AUGUSTO DA SILVA,1,1,2/5/2020,12/21/2020,2,2504,Mata Paraibana,25022,25,2507507,João Pessoa,250750705,Municipal,Urbana,0,1,Sim,Municipal,Não,Não,Não,Sim,0,0,0,1,1,1,2,Sim,2,Não,0,Não,0,1,2,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não há rede local,,0
2020,25119419,CREI NOEMIA TRINDADE,1,1,2/5/2020,12/21/2020,2,2504,Mata Paraibana,25022,25,2507507,João Pessoa,250750705,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,1,1,2,Sim,3,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não há rede local,0,0
2020,25119427,CREI JOAO LEITE GAMBARRA NETO,1,1,2/5/2020,12/21/2020,2,2504,Mata Paraibana,25022,25,2507507,João Pessoa,250750705,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,1,0,0,0,0,1,1,Sim,2,Não,0,Sim,1,1,2,0,0,0,0,Sim,Não,Sim,Sim,Não,Não,Não,A cabo,0,0
2020,25119494,DEFINICAO COLEGIO E CURSO,9,1,1/27/2020,12/28/2020,2,2501,Sertão Paraibano,25002,25,2503704,Cajazeiras,250370405,Privada,Urbana,0,,Não,,Não,Sim,Não,Sim,0,1,0,1,3,1,3,Sim,3,Sim,18,Sim,15,1,15,1,15,1,15,Sim,Não,Sim,Sim,Não,Não,Não,A cabo,1,1
2020,25119508,CENTRO EDUCACIONAL IMACULADA CONCEICAO,9,1,1/27/2020,12/18/2020,2,2501,Sertão Paraibano,25002,25,2503704,Cajazeiras,250370405,Privada,Urbana,0,,Sim,Municipal,Não,Não,Não,Não,1,0,0,1,1,1,1,Sim,1,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não informado,0,1
2020,25119524,EMEF JUVINO SOBREIRA DE CARVALHO,3,1,2/3/2020,12/18/2020,2,2503,Agreste Paraibano,25014,25,2515104,São Sebastião de Lagoa de Roça,251510405,Municipal,Urbana,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,0,0,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,1
2020,25119532,CRECHE MUNICIPAL AUREA MOURA RIBEIRO,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,1,0,0,1,1,1,2,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25119540,CRECHE MUNICIPAL VOVO ADALGISA CESAR DE ALMEIDA,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,3,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Sim,Não,Não,Não,A cabo e Wireless,1,1
2020,25119559,CREI M RUTH DE SOUZA,1,1,2/4/2020,12/21/2020,2,2504,Mata Paraibana,25022,25,2507507,João Pessoa,250750705,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Sim,Sim,0,1,0,1,1,1,1,Sim,2,Não,0,Não,0,1,2,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não há rede local,,0
2020,25119613,COLEGIO E CURSO IMPACTO,1,1,2/3/2020,12/21/2020,2,2504,Mata Paraibana,25023,25,2500601,Alhandra,250060105,Privada,Urbana,0,,Sim,Municipal,Não,Não,Não,Não,1,0,0,0,0,0,0,Não,0,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25119621,EDUCANDARIO LIRIO DOS VALES,9,1,1/27/2020,12/29/2020,2,2501,Sertão Paraibano,25002,25,2502409,Bonito de Santa Fé,250240905,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Sim,Sim,1,1,0,1,2,1,1,Sim,2,Não,0,Sim,2,1,2,1,2,1,2,Sim,Sim,Sim,Sim,Não,Não,Sim,Wireless,1,1
2020,25119630,CRECHE JOSEFA AGUIDA PESSOA,3,1,2/5/2020,12/23/2020,2,2503,Agreste Paraibano,25018,25,2507200,Itatuba,250720005,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Sim,Sim,1,0,0,1,1,0,0,Sim,1,Não,0,Sim,1,1,1,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não há rede local,,0
2020,25119656,CRECHE ADAMO KLINGER DE CASTRO FRUTUOSO,1,1,2/5/2020,12/20/2020,2,2504,Mata Paraibana,25022,25,2503209,Cabedelo,250320905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,1,1,1,Não,0,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,1
2020,25119680,ESCOLA CONSTRUCAO DO SABER,1,1,1/27/2020,12/23/2020,2,2504,Mata Paraibana,25022,25,2507507,João Pessoa,250750705,Privada,Urbana,0,,Sim,Municipal,Sim,Sim,Não,Não,1,0,0,1,1,1,5,Sim,2,Não,0,Sim,1,1,5,1,2,0,0,Sim,Sim,Sim,Sim,Não,Sim,Não,A cabo e Wireless,1,1
2020,25119702,ASSOC PAIS E AMIGOS DOS EXCEPCIONAIS-APAE,3,1,2/6/2020,12/16/2020,2,2502,Borborema,25011,25,2502508,Boqueirão,250250805,Privada,Urbana,0,,Em tramitação,Estadual,Não,Sim,Sim,Sim,1,0,0,1,3,1,3,Sim,2,Não,0,Não,0,1,1,1,1,0,0,Sim,Não,Sim,Não,Não,Não,Não,Wireless,0,0
2020,25119737,EEIEF PROFESSOR IZAIAS SERAFIM DE LIMA,8,1,2/10/2020,12/18/2020,2,2501,Sertão Paraibano,25001,25,2509370,Mato Grosso,250937005,Privada,Urbana,0,,Em tramitação,Estadual,Sim,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Não,0,1,1,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não informado,0,0
2020,25119745,CENTRO EDUCACIONAL CECILIA MEIRELES,1,1,2/12/2020,12/18/2020,2,2504,Mata Paraibana,25022,25,2501807,Bayeux,250180705,Privada,Urbana,0,,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não há rede local,1,0
2020,25119753,ESCOLA CRIANCA ESPERANCA,1,1,2/12/2020,12/18/2020,2,2504,Mata Paraibana,25022,25,2501807,Bayeux,250180705,Privada,Urbana,0,,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Wireless,1,0
2020,25119761,COLEGIO OASIS,1,1,2/3/2020,12/23/2020,2,2504,Mata Paraibana,25022,25,2501807,Bayeux,250180705,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Não,Sim,1,1,0,1,2,1,2,Sim,2,Não,0,Não,0,1,1,1,2,0,0,Sim,Não,Sim,Sim,Não,Não,Não,Wireless,1,1
2020,25119770,ESC NOSSA SENHORA DO CARMO,3,1,2/17/2020,12/20/2020,2,2503,Agreste Paraibano,25017,25,2512507,Queimadas,251250705,Privada,Urbana,0,,Sim,Estadual,Não,Não,Não,Não,0,0,0,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não informado,0,1
2020,25119796,EMEF MOACIR FERNANDES FARIAS,14,1,2/10/2020,12/21/2020,2,2504,Mata Paraibana,25020,25,2505279,Curral de Cima,250527905,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,1,0,0,1,1,1,2,Sim,1,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Não informado,1,0
2020,25119826,COLEGIO INA,1,1,2/3/2020,12/21/2020,2,2504,Mata Paraibana,25022,25,2507507,João Pessoa,250750705,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Sim,Sim,1,1,0,1,2,1,2,Sim,2,Não,0,Não,0,0,0,1,3,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,1
2020,25119834,CRECHE CRIANCA FELIZ,2,1,3/2/2020,12/21/2020,2,2503,Agreste Paraibano,25016,25,2515930,Sertãozinho,251593005,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,2,1,2,Sim,2,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não há rede local,,0
2020,25119869,GR MUL MANOEL JACKSON NICACIO ALVES,7,1,2/7/2020,12/16/2020,2,2501,Sertão Paraibano,25005,25,2502607,Igaracy,250260705,Municipal,Urbana,0,1,Sim,Municipal,Sim,Sim,Não,Sim,1,0,0,0,0,0,0,Sim,2,Não,0,Não,0,1,16,1,1,0,0,Sim,Sim,Sim,Sim,Não,Sim,Não,Wireless,0,1
2020,25119877,EDUCANDARIO AQUARELA,2,1,2/4/2020,12/22/2020,2,2503,Agreste Paraibano,25016,25,2501906,Belém,250190605,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Não,Não,1,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,0
2020,25119907,CRECHE MUNICIPAL BALAO MAGICO,7,1,2/19/2020,12/19/2020,2,2501,Sertão Paraibano,25006,25,2513356,Santa Inês,251335605,Municipal,Urbana,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,0,1,1,1,1,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25119923,CRECHE MUNICIPAL BRINCANDO DE APRENDER,10,1,2/5/2020,12/16/2020,2,2501,Sertão Paraibano,25003,25,2510006,Nazarezinho,251000605,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,1,1,3,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25119931,ESCOLA IDEAL LTDA,2,1,2/3/2020,12/22/2020,2,2503,Agreste Paraibano,25015,25,2502706,Borborema,250270605,Privada,Urbana,0,,Sim,Estadual,Não,Sim,Sim,Sim,1,0,0,1,1,1,1,Sim,1,Não,0,Sim,1,1,1,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,1
2020,25119958,COLEGIO E CURSO MUNDO MAGICO E INFOR SOFT,11,1,2/3/2020,12/15/2020,2,2501,Sertão Paraibano,25007,25,2512309,Princesa Isabel,251230905,Privada,Urbana,0,,Sim,Estadual,Sim,Sim,Sim,Sim,1,1,0,1,1,1,1,Sim,3,Não,0,Sim,1,1,2,1,1,0,0,Sim,Sim,Sim,Sim,Não,Não,Sim,A cabo e Wireless,1,1
2020,25119966,CRECHE JESUS MENINO,1,1,2/3/2020,12/7/2020,2,2504,Mata Paraibana,25022,25,2508604,Lucena,250860405,Municipal,Urbana,0,1,Em tramitação,Municipal,Não,Sim,Não,Não,1,0,0,1,2,1,2,Sim,2,Não,0,Sim,1,1,1,1,1,0,0,Sim,Não,Sim,Sim,Não,Não,Não,Wireless,1,1
2020,25119982,EMEIF PEDRO EVANGELISTA DE ANDRADE,9,1,2/3/2020,12/22/2020,2,2501,Sertão Paraibano,25002,25,2512077,Poço de José de Moura,251207705,Municipal,Rural,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Sim,1,1,1,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25119990,CRECHE SANTA BARBARA,1,1,2/5/2020,12/20/2020,2,2504,Mata Paraibana,25022,25,2503209,Cabedelo,250320905,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Não,0,0,0,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,0
2020,25120000,EMEIF RAFAEL RIBEIRO DA COSTA,9,1,2/3/2020,12/22/2020,2,2501,Sertão Paraibano,25002,25,2512077,Poço de José de Moura,251207705,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,0,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25120018,EMEF E EJA DE CAMBITO,9,1,2/3/2020,12/22/2020,2,2501,Sertão Paraibano,25002,25,2512077,Poço de José de Moura,251207705,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,0,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25120026,EMEF E EJA DE GENIPAPEIRO,9,1,2/3/2020,12/22/2020,2,2501,Sertão Paraibano,25002,25,2512077,Poço de José de Moura,251207705,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,0,1,1,0,0,Sim,1,Não,0,Não,0,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25120034,EMEIF MARIA APARECIDA CAVALCANTE,9,1,2/3/2020,12/22/2020,2,2501,Sertão Paraibano,25002,25,2512077,Poço de José de Moura,251207705,Municipal,Rural,0,1,Sim,Municipal,Não,Não,Não,Não,0,0,1,1,1,1,1,Sim,1,Não,0,Sim,1,0,0,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não informado,,0
2020,25120042,CRECHE MUNICIPAL SONIA TERTULINA DIAS,12,1,2/18/2020,12/23/2020,2,2503,Agreste Paraibano,25018,25,2506806,Ingá,250680605,Municipal,Rural,0,1,Sim,Municipal,Não,Sim,Não,Não,1,0,0,1,1,1,2,Sim,2,Não,0,Não,0,0,0,1,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não há rede local,,0
2020,25120107,ORGANIZACAO PAPEL MARCHE - CENTRO DE ATENDIMENTO A PESSOA COM DEFICIENCIA E TRANSTORNOS GLOBAIS,3,1,2/17/2020,12/18/2020,2,2503,Agreste Paraibano,25017,25,2504009,Campina Grande,250400905,Privada,Urbana,0,,Sim,Municipal,Não,Sim,Sim,Sim,1,0,0,1,1,1,2,Sim,3,Não,0,Sim,1,1,1,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo e Wireless,1,1
2020,25120212,INSTITUTO EDUCACIONAL PAULO FREIRE,10,1,3/3/2020,12/22/2020,2,2501,Sertão Paraibano,25003,25,2500775,Aparecida,250077505,Privada,Urbana,0,,Em tramitação,Estadual,Não,Sim,Sim,Sim,1,0,0,1,1,1,2,Sim,2,Não,0,Sim,1,1,1,1,1,0,0,Sim,Não,Sim,Sim,Não,Não,Não,Não informado,1,1
2020,25120239,EMEF PADRE INACIO,3,1,2/6/2020,12/16/2020,2,2502,Borborema,25011,25,2502508,Boqueirão,250250805,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Sim,Sim,1,0,0,1,2,1,1,Sim,2,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,A cabo,1,1
2020,25120255,EM DR ANTONIO GALDINO GUEDES,2,1,2/10/2020,12/24/2020,2,2503,Agreste Paraibano,25016,25,2506301,Guarabira,250630105,Municipal,Urbana,0,1,Sim,Municipal,Não,Sim,Não,Sim,0,0,0,1,1,1,1,Sim,1,Não,0,Sim,1,0,0,0,0,0,0,Sim,Não,Sim,Não,Não,Não,Não,Wireless,1,0
